topic,summaryFile,scuSentCharIdx,scuSentence,documentFile,docSentCharIdx,docSentText,docSpanOffsets,summarySpanOffsets,docSpanText,summarySpanText,Quality,pred_prob
D0617H,NYT20000121.0371,2262,"In his statement Friday, Hall blasted as ``wrong'' a published report this week that quoted unnamed government officials as saying a mechanical problem has all but been ruled out as the cause of the crash.",NYT20000121.0371,2262,"In his statement Friday, Hall blasted as ``wrong'' a published report this week that quoted unnamed government officials as saying a mechanical problem has all but been ruled out as the cause of the crash.","2332, 2341;2347, 2467","2332, 2341;2347, 2467",this week...quoted unnamed government officials as saying a mechanical problem has all but been ruled out as the cause of the crash.,this week...quoted unnamed government officials as saying a mechanical problem has all but been ruled out as the cause of the crash.,0,0.7473729
D0617H,NYT20000121.0371,2262,"In his statement Friday, Hall blasted as ``wrong'' a published report this week that quoted unnamed government officials as saying a mechanical problem has all but been ruled out as the cause of the crash.",NYT20000121.0371,2468,"``NTSB is disturbed to see that again this week unidentified sources were used as the basis of a news report purporting to have informed knowledge of our work,'' Hall said in a statement released late Friday afternoon.","2470, 2576","2332, 2341;2347, 2467",NTSB is disturbed to see that again this week unidentified sources were used as the basis of a news report,this week...quoted unnamed government officials as saying a mechanical problem has all but been ruled out as the cause of the crash.,0,0.5571627
D0617H,NYT20000121.0371,2262,"In his statement Friday, Hall blasted as ``wrong'' a published report this week that quoted unnamed government officials as saying a mechanical problem has all but been ruled out as the cause of the crash.",NYT20000121.0371,2468,"``NTSB is disturbed to see that again this week unidentified sources were used as the basis of a news report purporting to have informed knowledge of our work,'' Hall said in a statement released late Friday afternoon.","2470, 2474;2488, 2587","2332, 2341;2347, 2467",NTSB...to see that again this week unidentified sources were used as the basis of a news report purporting,this week...quoted unnamed government officials as saying a mechanical problem has all but been ruled out as the cause of the crash.,0,0.6167046
D0617H,NYT20000121.0371,2262,"In his statement Friday, Hall blasted as ``wrong'' a published report this week that quoted unnamed government officials as saying a mechanical problem has all but been ruled out as the cause of the crash.",XIE20000817.0036,0,"CAIRO, August 17 (Xinhua) -- EgyptAir Chairman Mohamed Fahim Rayan said on Thursday he is ""99 percent sure"" that a technical problem rather than a suicidal pilot brought down an EgyptAir plane last October.","113, 206","2332, 2341;2347, 2467",a technical problem rather than a suicidal pilot brought down an EgyptAir plane last October.,this week...quoted unnamed government officials as saying a mechanical problem has all but been ruled out as the cause of the crash.,0,0.5121681
D0617H,NYT20000121.0371,2262,"In his statement Friday, Hall blasted as ``wrong'' a published report this week that quoted unnamed government officials as saying a mechanical problem has all but been ruled out as the cause of the crash.",NYT20000121.0371,2262,"In his statement Friday, Hall blasted as ``wrong'' a published report this week that quoted unnamed government officials as saying a mechanical problem has all but been ruled out as the cause of the crash.","2287, 2291;2426, 2467","2287, 2291;2426, 2467",Hall...been ruled out as the cause of the crash.,Hall...been ruled out as the cause of the crash.,0,0.7491906
D0617H,NYT20000121.0371,2468,"``NTSB is disturbed to see that again this week unidentified sources were used as the basis of a news report purporting to have informed knowledge of our work,'' Hall said in a statement released late Friday afternoon.",APW20000811.0039,1344,"El-Batouty had been investigated by a New York hotel's security staff for a number of incidents that allegedly included exposing himself, USA Today reported in its Friday editions, quoting sources it did not name.","1482, 1491;1525, 1557","2470, 2576",USA Today...quoting sources it did not name.,NTSB is disturbed to see that again this week unidentified sources were used as the basis of a news report,0,0.52422386
D0617H,NYT20000121.0371,2468,"``NTSB is disturbed to see that again this week unidentified sources were used as the basis of a news report purporting to have informed knowledge of our work,'' Hall said in a statement released late Friday afternoon.",NYT20000121.0371,2262,"In his statement Friday, Hall blasted as ``wrong'' a published report this week that quoted unnamed government officials as saying a mechanical problem has all but been ruled out as the cause of the crash.","2262, 2285;2287, 2341","2470, 2576",In his statement Friday...Hall blasted as ``wrong'' a published report this week,NTSB is disturbed to see that again this week unidentified sources were used as the basis of a news report,0,0.5755393
D0617H,NYT20000121.0371,2468,"``NTSB is disturbed to see that again this week unidentified sources were used as the basis of a news report purporting to have informed knowledge of our work,'' Hall said in a statement released late Friday afternoon.",NYT20000121.0371,2468,"``NTSB is disturbed to see that again this week unidentified sources were used as the basis of a news report purporting to have informed knowledge of our work,'' Hall said in a statement released late Friday afternoon.","2470, 2576","2470, 2576",NTSB is disturbed to see that again this week unidentified sources were used as the basis of a news report,NTSB is disturbed to see that again this week unidentified sources were used as the basis of a news report,0,0.7323499
D0617H,NYT20000121.0371,2468,"``NTSB is disturbed to see that again this week unidentified sources were used as the basis of a news report purporting to have informed knowledge of our work,'' Hall said in a statement released late Friday afternoon.",NYT20000121.0371,2468,"``NTSB is disturbed to see that again this week unidentified sources were used as the basis of a news report purporting to have informed knowledge of our work,'' Hall said in a statement released late Friday afternoon.","2470, 2474;2488, 2587","2470, 2576",NTSB...to see that again this week unidentified sources were used as the basis of a news report purporting,NTSB is disturbed to see that again this week unidentified sources were used as the basis of a news report,0,0.6845769
D0617H,NYT20000121.0371,2468,"``NTSB is disturbed to see that again this week unidentified sources were used as the basis of a news report purporting to have informed knowledge of our work,'' Hall said in a statement released late Friday afternoon.",APW20000811.0039,1344,"El-Batouty had been investigated by a New York hotel's security staff for a number of incidents that allegedly included exposing himself, USA Today reported in its Friday editions, quoting sources it did not name.","1482, 1491;1525, 1557","2470, 2474;2488, 2587",USA Today...quoting sources it did not name.,NTSB...to see that again this week unidentified sources were used as the basis of a news report purporting,0,0.5116164
D0617H,NYT20000121.0371,2468,"``NTSB is disturbed to see that again this week unidentified sources were used as the basis of a news report purporting to have informed knowledge of our work,'' Hall said in a statement released late Friday afternoon.",NYT20000121.0371,2262,"In his statement Friday, Hall blasted as ``wrong'' a published report this week that quoted unnamed government officials as saying a mechanical problem has all but been ruled out as the cause of the crash.","2262, 2285;2287, 2341","2470, 2474;2488, 2587",In his statement Friday...Hall blasted as ``wrong'' a published report this week,NTSB...to see that again this week unidentified sources were used as the basis of a news report purporting,0,0.56537896
D0617H,NYT20000121.0371,2468,"``NTSB is disturbed to see that again this week unidentified sources were used as the basis of a news report purporting to have informed knowledge of our work,'' Hall said in a statement released late Friday afternoon.",NYT20000121.0371,2262,"In his statement Friday, Hall blasted as ``wrong'' a published report this week that quoted unnamed government officials as saying a mechanical problem has all but been ruled out as the cause of the crash.","2332, 2341;2347, 2467","2470, 2474;2488, 2587",this week...quoted unnamed government officials as saying a mechanical problem has all but been ruled out as the cause of the crash.,NTSB...to see that again this week unidentified sources were used as the basis of a news report purporting,0,0.5099282
D0617H,NYT20000121.0371,2468,"``NTSB is disturbed to see that again this week unidentified sources were used as the basis of a news report purporting to have informed knowledge of our work,'' Hall said in a statement released late Friday afternoon.",NYT20000121.0371,2468,"``NTSB is disturbed to see that again this week unidentified sources were used as the basis of a news report purporting to have informed knowledge of our work,'' Hall said in a statement released late Friday afternoon.","2470, 2576","2470, 2474;2488, 2587",NTSB is disturbed to see that again this week unidentified sources were used as the basis of a news report,NTSB...to see that again this week unidentified sources were used as the basis of a news report purporting,0,0.7092306
D0617H,NYT20000121.0371,2468,"``NTSB is disturbed to see that again this week unidentified sources were used as the basis of a news report purporting to have informed knowledge of our work,'' Hall said in a statement released late Friday afternoon.",NYT20000121.0371,2468,"``NTSB is disturbed to see that again this week unidentified sources were used as the basis of a news report purporting to have informed knowledge of our work,'' Hall said in a statement released late Friday afternoon.","2470, 2474;2488, 2587","2470, 2474;2488, 2587",NTSB...to see that again this week unidentified sources were used as the basis of a news report purporting,NTSB...to see that again this week unidentified sources were used as the basis of a news report purporting,0,0.73237526
D0617H,NYT20000121.0371,2468,"``NTSB is disturbed to see that again this week unidentified sources were used as the basis of a news report purporting to have informed knowledge of our work,'' Hall said in a statement released late Friday afternoon.",NYT20000121.0371,2468,"``NTSB is disturbed to see that again this week unidentified sources were used as the basis of a news report purporting to have informed knowledge of our work,'' Hall said in a statement released late Friday afternoon.","2563, 2626","2470, 2474;2488, 2587",a news report purporting to have informed knowledge of our work,NTSB...to see that again this week unidentified sources were used as the basis of a news report purporting,0,0.5958446
D0617H,NYT20000121.0371,2468,"``NTSB is disturbed to see that again this week unidentified sources were used as the basis of a news report purporting to have informed knowledge of our work,'' Hall said in a statement released late Friday afternoon.",NYT20000121.0371,2468,"``NTSB is disturbed to see that again this week unidentified sources were used as the basis of a news report purporting to have informed knowledge of our work,'' Hall said in a statement released late Friday afternoon.","2470, 2474;2488, 2587","2563, 2626",NTSB...to see that again this week unidentified sources were used as the basis of a news report purporting,a news report purporting to have informed knowledge of our work,0,0.51989985
D0617H,NYT20000121.0371,2468,"``NTSB is disturbed to see that again this week unidentified sources were used as the basis of a news report purporting to have informed knowledge of our work,'' Hall said in a statement released late Friday afternoon.",NYT20000121.0371,2468,"``NTSB is disturbed to see that again this week unidentified sources were used as the basis of a news report purporting to have informed knowledge of our work,'' Hall said in a statement released late Friday afternoon.","2563, 2626","2563, 2626",a news report purporting to have informed knowledge of our work,a news report purporting to have informed knowledge of our work,0,0.72495645
D0617H,NYT20000121.0371,2468,"``NTSB is disturbed to see that again this week unidentified sources were used as the basis of a news report purporting to have informed knowledge of our work,'' Hall said in a statement released late Friday afternoon.",APW20000121.0318,562,"``No hypothesis for the cause of this accident has been accepted,'' Hall said Friday in a statement.","562, 626;628, 662","2630, 2654",``No hypothesis for the cause of this accident has been accepted...' Hall said Friday in a statement.,Hall said in a statement,0,0.51785284
D0617H,NYT20000121.0371,2468,"``NTSB is disturbed to see that again this week unidentified sources were used as the basis of a news report purporting to have informed knowledge of our work,'' Hall said in a statement released late Friday afternoon.",APW20000121.0318,1697,"``No decision has been reached at this point as to whether further wreckage recovery will ultimately be necessary,'' Hall said.","1814, 1824","2630, 2654",Hall said.,Hall said in a statement,0,0.51057905
D0617H,NYT20000121.0371,2468,"``NTSB is disturbed to see that again this week unidentified sources were used as the basis of a news report purporting to have informed knowledge of our work,'' Hall said in a statement released late Friday afternoon.",NYT19991109.0379,1960,"``In any investigation, the most important information comes from the recorders,'' Hall said.","2043, 2053","2630, 2654",Hall said.,Hall said in a statement,0,0.51057905
D0617H,NYT20000121.0371,2468,"``NTSB is disturbed to see that again this week unidentified sources were used as the basis of a news report purporting to have informed knowledge of our work,'' Hall said in a statement released late Friday afternoon.",NYT19991112.0315,1575,"``Obviously, these data raise many questions,'' Hall said.","1623, 1633","2630, 2654",Hall said.,Hall said in a statement,0,0.51057905
D0617H,NYT20000121.0371,2468,"``NTSB is disturbed to see that again this week unidentified sources were used as the basis of a news report purporting to have informed knowledge of our work,'' Hall said in a statement released late Friday afternoon.",NYT19991115.0260,2592,"``Because of the quality of the cockpit voice recorder and extensive information on the flight data recorder, I am confident many of the questions that we have, that you have and that the world has, will be answered,'' Hall said.","2811, 2821","2630, 2654",Hall said.,Hall said in a statement,0,0.51057905
D0617H,NYT20000121.0371,2468,"``NTSB is disturbed to see that again this week unidentified sources were used as the basis of a news report purporting to have informed knowledge of our work,'' Hall said in a statement released late Friday afternoon.",NYT19991115.0260,3072,"``As painstaking a process as it is to read out cockpit voice recorders, this one is made more difficult,'' Hall said.","3180, 3190","2630, 2654",Hall said.,Hall said in a statement,0,0.51057905
D0617H,NYT20000121.0371,2468,"``NTSB is disturbed to see that again this week unidentified sources were used as the basis of a news report purporting to have informed knowledge of our work,'' Hall said in a statement released late Friday afternoon.",NYT19991115.0260,4794,"``That is something that may or may not happen, but they need to be aware of my previous experience in an accident of this force and magnitude,'' Hall said.","4940, 4950","2630, 2654",Hall said.,Hall said in a statement,0,0.51057905
D0617H,NYT20000121.0371,2468,"``NTSB is disturbed to see that again this week unidentified sources were used as the basis of a news report purporting to have informed knowledge of our work,'' Hall said in a statement released late Friday afternoon.",NYT20000121.0371,2468,"``NTSB is disturbed to see that again this week unidentified sources were used as the basis of a news report purporting to have informed knowledge of our work,'' Hall said in a statement released late Friday afternoon.","2630, 2654","2630, 2654",Hall said in a statement,Hall said in a statement,0,0.7080847
D0617H,NYT20000121.0371,2468,"``NTSB is disturbed to see that again this week unidentified sources were used as the basis of a news report purporting to have informed knowledge of our work,'' Hall said in a statement released late Friday afternoon.",XIE20000812.0030,1916,"The continuing Egyptian concerns appeared to question why NTSB staff had concluded that ""there were no unresolved safety issues,"" as asserted Friday by NTSB chairman Jim Hall, who released the documents at a news conference.","1916, 1930;2049, 2090","2630, 2654",The continuing...asserted Friday by NTSB chairman Jim Hall,Hall said in a statement,0,0.54392385
D0617H,NYT20000121.0371,2468,"``NTSB is disturbed to see that again this week unidentified sources were used as the basis of a news report purporting to have informed knowledge of our work,'' Hall said in a statement released late Friday afternoon.",NYT20000121.0371,2468,"``NTSB is disturbed to see that again this week unidentified sources were used as the basis of a news report purporting to have informed knowledge of our work,'' Hall said in a statement released late Friday afternoon.","2643, 2686","2643, 2686",a statement released late Friday afternoon.,a statement released late Friday afternoon.,0,0.7371293
D0617H,NYT20000121.0371,2468,"``NTSB is disturbed to see that again this week unidentified sources were used as the basis of a news report purporting to have informed knowledge of our work,'' Hall said in a statement released late Friday afternoon.",NYT20000811.0429,0,"Following is a transcript, translated from the Arabic, of the final two minutes of the taped cockpit conversation of EgyptAir Flight 990 before it crashed on Oct. 31, 1999, as released Friday by the National Transportation Safety Board.","173, 236","2643, 2686",as released Friday by the National Transportation Safety Board.,a statement released late Friday afternoon.,0,0.5094037
D0617H,NYT20000121.0371,2687,"``As is often the case in these matters, the story was wrong.",NYT20000121.0371,2687,"``As is often the case in these matters, the story was wrong.","2687, 2726","2687, 2726",``As is often the case in these matters,``As is often the case in these matters,0,0.7172778
D0617H,NYT20000121.0371,2687,"``As is often the case in these matters, the story was wrong.",NYT20000121.0371,2262,"In his statement Friday, Hall blasted as ``wrong'' a published report this week that quoted unnamed government officials as saying a mechanical problem has all but been ruled out as the cause of the crash.","2262, 2285;2287, 2341","2728, 2748",In his statement Friday...Hall blasted as ``wrong'' a published report this week,the story was wrong.,0,0.5193811
D0617H,NYT20000121.0371,2687,"``As is often the case in these matters, the story was wrong.",NYT20000121.0371,2687,"``As is often the case in these matters, the story was wrong.","2728, 2748","2728, 2748",the story was wrong.,the story was wrong.,0,0.71042883
D0617H,NYT20000121.0371,2749,"No hypothesis for the cause of this accident has been accepted, and the activities that I have outlined indicate that there is much that still needs to be done before a determination of cause can be reached.''",APW20000121.0318,562,"``No hypothesis for the cause of this accident has been accepted,'' Hall said Friday in a statement.","562, 626;628, 662","2749, 2811",``No hypothesis for the cause of this accident has been accepted...' Hall said Friday in a statement.,No hypothesis for the cause of this accident has been accepted,0,0.65353066
D0617H,NYT20000121.0371,2749,"No hypothesis for the cause of this accident has been accepted, and the activities that I have outlined indicate that there is much that still needs to be done before a determination of cause can be reached.''",NYT20000121.0371,2749,"No hypothesis for the cause of this accident has been accepted, and the activities that I have outlined indicate that there is much that still needs to be done before a determination of cause can be reached.''","2749, 2811","2749, 2811",No hypothesis for the cause of this accident has been accepted,No hypothesis for the cause of this accident has been accepted,0,0.713283
D0617H,NYT20000121.0371,2749,"No hypothesis for the cause of this accident has been accepted, and the activities that I have outlined indicate that there is much that still needs to be done before a determination of cause can be reached.''",XIE20000817.0036,751,"The U.S. National Transportation Safety Board (NTSB) said last week it had been unable to conclude what caused the crash of EgyptAir Flight 990, which was heading for Cairo from New York on October 31, 1999, when it suddenly plunged into the ocean, killing all 217 people on board.","751, 796;804, 894","2749, 2811",The U.S. National Transportation Safety Board...said last week it had been unable to conclude what caused the crash of EgyptAir Flight 990,No hypothesis for the cause of this accident has been accepted,0,0.5271524
D0617H,NYT20000121.0371,2749,"No hypothesis for the cause of this accident has been accepted, and the activities that I have outlined indicate that there is much that still needs to be done before a determination of cause can be reached.''",APW20000121.0318,0,"WASHINGTON (AP) -- National Transportation Safety Board Chairman Jim Hall said Friday that additional studies must be completed before his agency can determine the cause of the EgyptAir 990 crash, and he disputed an Associated Press report that investigators are increasingly convinced the jet was crashed deliberately.","0, 195","2817, 2947",WASHINGTON (AP) -- National Transportation Safety Board Chairman Jim Hall said Friday that additional studies must be completed before his agency can determine the cause of the EgyptAir 990 crash,the activities that I have outlined indicate that there is much that still needs to be done before a determination of cause can be,0,0.56420213
D0617H,NYT20000121.0371,2749,"No hypothesis for the cause of this accident has been accepted, and the activities that I have outlined indicate that there is much that still needs to be done before a determination of cause can be reached.''",APW20000121.0318,663,``There is much that still needs to be done before a determination of cause can be reached.'',"663, 738","2817, 2947",``There is much that still needs to be done before a determination of cause,the activities that I have outlined indicate that there is much that still needs to be done before a determination of cause can be,0,0.7027219
D0617H,NYT20000121.0371,2749,"No hypothesis for the cause of this accident has been accepted, and the activities that I have outlined indicate that there is much that still needs to be done before a determination of cause can be reached.''",APW20000121.0318,1825,``Both agencies agree that additional work needs to be accomplished before a final decision can be made.'',"1852, 1916","2817, 2947",additional work needs to be accomplished before a final decision,the activities that I have outlined indicate that there is much that still needs to be done before a determination of cause can be,0,0.6369745
D0617H,NYT20000121.0371,2749,"No hypothesis for the cause of this accident has been accepted, and the activities that I have outlined indicate that there is much that still needs to be done before a determination of cause can be reached.''",NYT20000121.0371,2749,"No hypothesis for the cause of this accident has been accepted, and the activities that I have outlined indicate that there is much that still needs to be done before a determination of cause can be reached.''","2817, 2947","2817, 2947",the activities that I have outlined indicate that there is much that still needs to be done before a determination of cause can be,the activities that I have outlined indicate that there is much that still needs to be done before a determination of cause can be,0,0.7277623
D0617H,NYT20000121.0371,2749,"No hypothesis for the cause of this accident has been accepted, and the activities that I have outlined indicate that there is much that still needs to be done before a determination of cause can be reached.''",NYT20000121.0371,3352,"Hall said Friday that ``no decision has been reached at this point whether further wreckage recovery will ultimately be necessary, and both agencies (the safety board and the Egyptian Civil Aviation Authority) agree that additional work needs to be be accomplished before a final decision can be made.''","3487, 3500;3562, 3653","2817, 2947",both agencies...agree that additional work needs to be be accomplished before a final decision can be made.,the activities that I have outlined indicate that there is much that still needs to be done before a determination of cause can be,0,0.5194545
D0617H,NYT20000121.0371,2749,"No hypothesis for the cause of this accident has been accepted, and the activities that I have outlined indicate that there is much that still needs to be done before a determination of cause can be reached.''",APW20000121.0318,663,``There is much that still needs to be done before a determination of cause can be reached.'',"714, 754","2817, 2872;2916, 2956",a determination of cause can be reached.,the activities that I have outlined indicate that there...a determination of cause can be reached.,0,0.5717604
D0617H,NYT20000121.0371,2749,"No hypothesis for the cause of this accident has been accepted, and the activities that I have outlined indicate that there is much that still needs to be done before a determination of cause can be reached.''",NYT20000121.0371,2749,"No hypothesis for the cause of this accident has been accepted, and the activities that I have outlined indicate that there is much that still needs to be done before a determination of cause can be reached.''","2817, 2872;2916, 2956","2817, 2872;2916, 2956",the activities that I have outlined indicate that there...a determination of cause can be reached.,the activities that I have outlined indicate that there...a determination of cause can be reached.,0,0.7404891
D0617H,NYT20000121.0371,2959,"In November, with no evidence the crash was an accident, Hall was prepared to turn the investigation over to the FBI _ further fueling the theory of pilot suicide _ when the Egyptian government strenuously objected.",NYT20000121.0371,2959,"In November, with no evidence the crash was an accident, Hall was prepared to turn the investigation over to the FBI _ further fueling the theory of pilot suicide _ when the Egyptian government strenuously objected.","2959, 2970;3016, 3033","2959, 2970;3016, 3033",In November...Hall was prepared,In November...Hall was prepared,0,0.7117922
D0617H,NYT20000121.0371,2959,"In November, with no evidence the crash was an accident, Hall was prepared to turn the investigation over to the FBI _ further fueling the theory of pilot suicide _ when the Egyptian government strenuously objected.",NYT19991115.0260,1000,The source said a decision on whether the FBI should assume control of the investigation could come within days.,"1038, 1088","3016, 3020;3034, 3075",the FBI should assume control of the investigation,Hall...to turn the investigation over to the FBI,0,0.6195967
D0617H,NYT20000121.0371,2959,"In November, with no evidence the crash was an accident, Hall was prepared to turn the investigation over to the FBI _ further fueling the theory of pilot suicide _ when the Egyptian government strenuously objected.",NYT20000121.0371,2959,"In November, with no evidence the crash was an accident, Hall was prepared to turn the investigation over to the FBI _ further fueling the theory of pilot suicide _ when the Egyptian government strenuously objected.","3016, 3020;3034, 3075","3016, 3020;3034, 3075",Hall...to turn the investigation over to the FBI,Hall...to turn the investigation over to the FBI,0,0.7228926
D0617H,NYT20000121.0371,2959,"In November, with no evidence the crash was an accident, Hall was prepared to turn the investigation over to the FBI _ further fueling the theory of pilot suicide _ when the Egyptian government strenuously objected.",XIE19991116.0318,0,"WASHINGTON, November 15 (Xinhua) -- A senior U.S. official raised the possibility Monday of handing over the probe leadership of the EgyptAir Flight 990 to another agency, hinting that the plane was possibly downed by a criminal act.","0, 10;12, 31;36, 170","3016, 3020;3034, 3075",WASHINGTON...November 15 (Xinhua...A senior U.S. official raised the possibility Monday of handing over the probe leadership of the EgyptAir Flight 990 to another agency,Hall...to turn the investigation over to the FBI,0,0.5602136
D0617H,NYT20000121.0371,2959,"In November, with no evidence the crash was an accident, Hall was prepared to turn the investigation over to the FBI _ further fueling the theory of pilot suicide _ when the Egyptian government strenuously objected.",XIE19991116.0318,724,"If there is evidence of a crime in the plane crash, the investigation authority will be shifted to the Federal Bureau of Investigation (FBI) under U.S. rules.","774, 882","3016, 3020;3034, 3075",", the investigation authority will be shifted to the Federal Bureau of Investigation (FBI) under U.S. rules.",Hall...to turn the investigation over to the FBI,0,0.65037584
D0617H,NYT20000121.0371,2959,"In November, with no evidence the crash was an accident, Hall was prepared to turn the investigation over to the FBI _ further fueling the theory of pilot suicide _ when the Egyptian government strenuously objected.",XIE19991117.0007,0,"WASHINGTON, November 16 (Xinhua) -- The Federal Bureau of Investigation (FBI) of the United States is taking over the investigation of the crash of EgyptAir 990 from the National Transportation Safety Board (NTSB), officials said Tuesday.","12, 206","3016, 3020;3034, 3075",November 16 (Xinhua) -- The Federal Bureau of Investigation (FBI) of the United States is taking over the investigation of the crash of EgyptAir 990 from the National Transportation Safety Board,Hall...to turn the investigation over to the FBI,0,0.61226475
D0617H,NYT20000121.0371,2959,"In November, with no evidence the crash was an accident, Hall was prepared to turn the investigation over to the FBI _ further fueling the theory of pilot suicide _ when the Egyptian government strenuously objected.",XIE20000812.0030,1916,"The continuing Egyptian concerns appeared to question why NTSB staff had concluded that ""there were no unresolved safety issues,"" as asserted Friday by NTSB chairman Jim Hall, who released the documents at a news conference.","1916, 1930;2049, 2090","3016, 3020;3034, 3075",The continuing...asserted Friday by NTSB chairman Jim Hall,Hall...to turn the investigation over to the FBI,0,0.50536144
D0617H,NYT20000121.0371,2959,"In November, with no evidence the crash was an accident, Hall was prepared to turn the investigation over to the FBI _ further fueling the theory of pilot suicide _ when the Egyptian government strenuously objected.",NYT20000121.0371,2959,"In November, with no evidence the crash was an accident, Hall was prepared to turn the investigation over to the FBI _ further fueling the theory of pilot suicide _ when the Egyptian government strenuously objected.","3016, 3020;3078, 3121","3016, 3020;3078, 3121",Hall...further fueling the theory of pilot suicide,Hall...further fueling the theory of pilot suicide,0,0.6992573
D0617H,NYT20000121.0371,2959,"In November, with no evidence the crash was an accident, Hall was prepared to turn the investigation over to the FBI _ further fueling the theory of pilot suicide _ when the Egyptian government strenuously objected.",XIE20000812.0030,1916,"The continuing Egyptian concerns appeared to question why NTSB staff had concluded that ""there were no unresolved safety issues,"" as asserted Friday by NTSB chairman Jim Hall, who released the documents at a news conference.","1916, 1930;2049, 2090","3016, 3020;3078, 3121",The continuing...asserted Friday by NTSB chairman Jim Hall,Hall...further fueling the theory of pilot suicide,0,0.5672073
D0617H,NYT20000121.0371,2959,"In November, with no evidence the crash was an accident, Hall was prepared to turn the investigation over to the FBI _ further fueling the theory of pilot suicide _ when the Egyptian government strenuously objected.",APW20000208.0168,898,Egyptian authorities hotly dispute that theory.,"898, 945","3129, 3174",Egyptian authorities hotly dispute that theory.,the Egyptian government strenuously objected.,0,0.7009901
D0617H,NYT20000121.0371,2959,"In November, with no evidence the crash was an accident, Hall was prepared to turn the investigation over to the FBI _ further fueling the theory of pilot suicide _ when the Egyptian government strenuously objected.",APW20000811.0039,393,"That idea has been vehemently rejected by Egyptian officials, who contend that mechanical failure is the probable cause, or possibly even a bomb or missile.","393, 453","3129, 3174",That idea has been vehemently rejected by Egyptian officials,the Egyptian government strenuously objected.,0,0.72941345
D0617H,NYT20000121.0371,2959,"In November, with no evidence the crash was an accident, Hall was prepared to turn the investigation over to the FBI _ further fueling the theory of pilot suicide _ when the Egyptian government strenuously objected.",NYT20000121.0371,2959,"In November, with no evidence the crash was an accident, Hall was prepared to turn the investigation over to the FBI _ further fueling the theory of pilot suicide _ when the Egyptian government strenuously objected.","3129, 3174","3129, 3174",the Egyptian government strenuously objected.,the Egyptian government strenuously objected.,0,0.7265669
D0617H,NYT20000121.0371,2959,"In November, with no evidence the crash was an accident, Hall was prepared to turn the investigation over to the FBI _ further fueling the theory of pilot suicide _ when the Egyptian government strenuously objected.",XIE20000817.0036,1144,"The Egyptian side has strongly opposed the speculations, stressing technical failure might cause the tragedy.","1144, 1199","3129, 3174",The Egyptian side has strongly opposed the speculations,the Egyptian government strenuously objected.,0,0.6825916
D0617H,NYT20000121.0371,3175,"Since then, the safety board has said little about how the investigation is going.",NYT19991110.0501,2248,"A former 767 pilot told the Seattle Post-Intelligencer last night the jet may have experienced an in-flight electrical or computer problem, based on the limited amount of information made public so far by the safety board.","2397, 2470","3175, 3185;3187, 3257",the limited amount of information made public so far by the safety board.,Since then...the safety board has said little about how the investigation is going.,0,0.56397784
D0617H,NYT20000121.0371,3175,"Since then, the safety board has said little about how the investigation is going.",NYT20000121.0371,3175,"Since then, the safety board has said little about how the investigation is going.","3175, 3185;3187, 3257","3175, 3185;3187, 3257",Since then...the safety board has said little about how the investigation is going.,Since then...the safety board has said little about how the investigation is going.,0,0.75123286
D0617H,NYT20000121.0371,3258,"Hall said substantial portions of the wings, tail, fuselage and an engine had been recovered.",APW20000121.0318,1697,"``No decision has been reached at this point as to whether further wreckage recovery will ultimately be necessary,'' Hall said.","1814, 1824","3258, 3331",Hall said.,"Hall said substantial portions of the wings, tail, fuselage and an engine",0,0.54624707
D0617H,NYT20000121.0371,3258,"Hall said substantial portions of the wings, tail, fuselage and an engine had been recovered.",APW20000306.0169,924,"The National Transportation Safety Board estimated that 70 percent of the aircraft, including one engine, and sections of the wings, tail and body, was recovered.","924, 1086","3258, 3331","The National Transportation Safety Board estimated that 70 percent of the aircraft, including one engine, and sections of the wings, tail and body, was recovered.","Hall said substantial portions of the wings, tail, fuselage and an engine",0,0.6783091
D0617H,NYT20000121.0371,3258,"Hall said substantial portions of the wings, tail, fuselage and an engine had been recovered.",APW20000306.0169,924,"The National Transportation Safety Board estimated that 70 percent of the aircraft, including one engine, and sections of the wings, tail and body, was recovered.","980, 1070;1072, 1086","3258, 3331","70 percent of the aircraft, including one engine, and sections of the wings, tail and body...was recovered.","Hall said substantial portions of the wings, tail, fuselage and an engine",0,0.6950576
D0617H,NYT20000121.0371,3258,"Hall said substantial portions of the wings, tail, fuselage and an engine had been recovered.",NYT19991109.0379,1960,"``In any investigation, the most important information comes from the recorders,'' Hall said.","2043, 2053","3258, 3331",Hall said.,"Hall said substantial portions of the wings, tail, fuselage and an engine",0,0.54624707
D0617H,NYT20000121.0371,3258,"Hall said substantial portions of the wings, tail, fuselage and an engine had been recovered.",NYT19991112.0315,1575,"``Obviously, these data raise many questions,'' Hall said.","1623, 1633","3258, 3331",Hall said.,"Hall said substantial portions of the wings, tail, fuselage and an engine",0,0.54624707
D0617H,NYT20000121.0371,3258,"Hall said substantial portions of the wings, tail, fuselage and an engine had been recovered.",NYT19991115.0260,2592,"``Because of the quality of the cockpit voice recorder and extensive information on the flight data recorder, I am confident many of the questions that we have, that you have and that the world has, will be answered,'' Hall said.","2811, 2821","3258, 3331",Hall said.,"Hall said substantial portions of the wings, tail, fuselage and an engine",0,0.54624707
