topic,summaryFile,scuSentCharIdx,scuSentence,documentFile,docSentCharIdx,docSentText,docSpanOffsets,summarySpanOffsets,docSpanText,summarySpanText,Quality,pred_prob
D0602B,NYT19990419.0069,6099,"``It's obvious I had a lot of problems with my intestinal tract during the last years,'' she said.",NYT19990419.0069,6099,"``It's obvious I had a lot of problems with my intestinal tract during the last years,'' she said.","6114, 6184","6114, 6184",I had a lot of problems with my intestinal tract during the last years,I had a lot of problems with my intestinal tract during the last years,0,0.7249993
D0602B,NYT19990419.0069,6198,"In Pippig's case, questions of procedure also have arisen.",NYT19990419.0069,2910,The delays may be due to questions about both science and procedure.,"2910, 2978","6198, 6214;6216, 6238;6244, 6256",The delays may be due to questions about both science and procedure.,In Pippig's case...questions of procedure...have arisen.,0,0.5743902
D0602B,NYT19990419.0069,6198,"In Pippig's case, questions of procedure also have arisen.",NYT19990419.0069,6198,"In Pippig's case, questions of procedure also have arisen.","6198, 6214;6216, 6238;6244, 6256","6198, 6214;6216, 6238;6244, 6256",In Pippig's case...questions of procedure...have arisen.,In Pippig's case...questions of procedure...have arisen.,0,0.7422239
D0602B,NYT19990419.0069,6257,"When urine is collected for testing, samples are placed in two bottles, marked ``A'' and ``B,'' and then placed into containers also marked ``A'' and ``B.''",NYT19990419.0069,6257,"When urine is collected for testing, samples are placed in two bottles, marked ``A'' and ``B,'' and then placed into containers also marked ``A'' and ``B.''","6257, 6327","6257, 6327","When urine is collected for testing, samples are placed in two bottles","When urine is collected for testing, samples are placed in two bottles",0,0.7203968
D0602B,NYT19990419.0069,6257,"When urine is collected for testing, samples are placed in two bottles, marked ``A'' and ``B,'' and then placed into containers also marked ``A'' and ``B.''",NYT19990419.0069,6257,"When urine is collected for testing, samples are placed in two bottles, marked ``A'' and ``B,'' and then placed into containers also marked ``A'' and ``B.''","6390, 6411","6390, 6411",marked ``A'' and ``B.,marked ``A'' and ``B.,0,0.700742
D0602B,NYT19990419.0069,6257,"When urine is collected for testing, samples are placed in two bottles, marked ``A'' and ``B,'' and then placed into containers also marked ``A'' and ``B.''",NYT19990419.0069,6257,"When urine is collected for testing, samples are placed in two bottles, marked ``A'' and ``B,'' and then placed into containers also marked ``A'' and ``B.''","6357, 6384","6357, 6384",then placed into containers,then placed into containers,0,0.7093988
D0602B,NYT19990419.0069,6414,"After her test last April 23, said Pippig, she placed the correct bottles into the matching containers herself, and then she, her coach and companion Dieter Hogen, and the test controller all signed to confirm the protocol was done correctly.",NYT19990419.0069,6414,"After her test last April 23, said Pippig, she placed the correct bottles into the matching containers herself, and then she, her coach and companion Dieter Hogen, and the test controller all signed to confirm the protocol was done correctly.","6414, 6439;6444, 6471","6414, 6439;6444, 6471","After her test last April...said Pippig, she placed the","After her test last April...said Pippig, she placed the",0,0.71795696
D0602B,NYT19990419.0069,6414,"After her test last April 23, said Pippig, she placed the correct bottles into the matching containers herself, and then she, her coach and companion Dieter Hogen, and the test controller all signed to confirm the protocol was done correctly.",NYT19990419.0069,6414,"After her test last April 23, said Pippig, she placed the correct bottles into the matching containers herself, and then she, her coach and companion Dieter Hogen, and the test controller all signed to confirm the protocol was done correctly.","6414, 6442;6457, 6516","6414, 6439;6444, 6471",After her test last April 23...she placed the correct bottles into the matching containers,"After her test last April...said Pippig, she placed the",0,0.526661
D0602B,NYT19990419.0069,6414,"After her test last April 23, said Pippig, she placed the correct bottles into the matching containers herself, and then she, her coach and companion Dieter Hogen, and the test controller all signed to confirm the protocol was done correctly.",NYT19990419.0069,6414,"After her test last April 23, said Pippig, she placed the correct bottles into the matching containers herself, and then she, her coach and companion Dieter Hogen, and the test controller all signed to confirm the protocol was done correctly.","6414, 6439;6444, 6471","6414, 6442;6457, 6516","After her test last April...said Pippig, she placed the",After her test last April 23...she placed the correct bottles into the matching containers,0,0.6239613
D0602B,NYT19990419.0069,6414,"After her test last April 23, said Pippig, she placed the correct bottles into the matching containers herself, and then she, her coach and companion Dieter Hogen, and the test controller all signed to confirm the protocol was done correctly.",NYT19990419.0069,6414,"After her test last April 23, said Pippig, she placed the correct bottles into the matching containers herself, and then she, her coach and companion Dieter Hogen, and the test controller all signed to confirm the protocol was done correctly.","6414, 6442;6457, 6516","6414, 6442;6457, 6516",After her test last April 23...she placed the correct bottles into the matching containers,After her test last April 23...she placed the correct bottles into the matching containers,0,0.73330337
D0602B,NYT19990419.0069,6414,"After her test last April 23, said Pippig, she placed the correct bottles into the matching containers herself, and then she, her coach and companion Dieter Hogen, and the test controller all signed to confirm the protocol was done correctly.",NYT19990419.0069,6414,"After her test last April 23, said Pippig, she placed the correct bottles into the matching containers herself, and then she, her coach and companion Dieter Hogen, and the test controller all signed to confirm the protocol was done correctly.","6582, 6601;6606, 6636","6582, 6601;6606, 6636",the test controller...signed to confirm the protocol,the test controller...signed to confirm the protocol,0,0.70566225
D0602B,NYT19990419.0069,6414,"After her test last April 23, said Pippig, she placed the correct bottles into the matching containers herself, and then she, her coach and companion Dieter Hogen, and the test controller all signed to confirm the protocol was done correctly.",NYT19990419.0069,6414,"After her test last April 23, said Pippig, she placed the correct bottles into the matching containers herself, and then she, her coach and companion Dieter Hogen, and the test controller all signed to confirm the protocol was done correctly.","6582, 6601;6613, 6656","6582, 6601;6606, 6636",the test controller...to confirm the protocol was done correctly.,the test controller...signed to confirm the protocol,0,0.6781061
D0602B,NYT19990419.0069,6414,"After her test last April 23, said Pippig, she placed the correct bottles into the matching containers herself, and then she, her coach and companion Dieter Hogen, and the test controller all signed to confirm the protocol was done correctly.",NYT19990419.0069,6414,"After her test last April 23, said Pippig, she placed the correct bottles into the matching containers herself, and then she, her coach and companion Dieter Hogen, and the test controller all signed to confirm the protocol was done correctly.","6582, 6601;6606, 6636","6582, 6601;6613, 6656",the test controller...signed to confirm the protocol,the test controller...to confirm the protocol was done correctly.,0,0.57806677
D0602B,NYT19990419.0069,6414,"After her test last April 23, said Pippig, she placed the correct bottles into the matching containers herself, and then she, her coach and companion Dieter Hogen, and the test controller all signed to confirm the protocol was done correctly.",NYT19990419.0069,6414,"After her test last April 23, said Pippig, she placed the correct bottles into the matching containers herself, and then she, her coach and companion Dieter Hogen, and the test controller all signed to confirm the protocol was done correctly.","6582, 6601;6613, 6656","6582, 6601;6613, 6656",the test controller...to confirm the protocol was done correctly.,the test controller...to confirm the protocol was done correctly.,0,0.71428204
D0602B,NYT19990419.0069,6657,"But when the ``A'' container was opened April 29 in a German laboratory, said Pippig, the ``B'' sample was found inside, leaking.",NYT19990419.0069,6657,"But when the ``A'' container was opened April 29 in a German laboratory, said Pippig, the ``B'' sample was found inside, leaking.","6730, 6759","6730, 6759","said Pippig, the ``B'' sample","said Pippig, the ``B'' sample",0,0.70123947
D0602B,NYT19990419.0069,6657,"But when the ``A'' container was opened April 29 in a German laboratory, said Pippig, the ``B'' sample was found inside, leaking.",NYT19990419.0069,6657,"But when the ``A'' container was opened April 29 in a German laboratory, said Pippig, the ``B'' sample was found inside, leaking.","6661, 6728;6741, 6786","6661, 6728;6741, 6786","when the ``A'' container was opened April 29 in a German laboratory..., the ``B'' sample was found inside, leaking.","when the ``A'' container was opened April 29 in a German laboratory..., the ``B'' sample was found inside, leaking.",0,0.7279389
D0602B,NYT19990419.0069,6787,"``The federation said, `It must have been you,' '' said Pippig.",NYT19990419.0069,6787,"``The federation said, `It must have been you,' '' said Pippig.","6835, 6850","6835, 6850",'' said Pippig.,'' said Pippig.,0,0.5150923
D0602B,NYT19990419.0069,6787,"``The federation said, `It must have been you,' '' said Pippig.",NYT19990419.0069,6787,"``The federation said, `It must have been you,' '' said Pippig.","6810, 6832","6810, 6832",`It must have been you,`It must have been you,0,0.72335607
D0602B,NYT19990419.0069,6863,when a controller comes you do everything very clear and slow.,NYT19990419.0069,6863,when a controller comes you do everything very clear and slow.,"6868, 6925","6868, 6925",a controller comes you do everything very clear and slow.,a controller comes you do everything very clear and slow.,0,0.7340063
D0602B,NYT19990419.0069,6926,"Six eyes who look to the same bottle, the same container, the same paper .",NYT19990419.0069,6926,"Six eyes who look to the same bottle, the same container, the same paper .","6926, 6934;6939, 6962","6926, 6934;6939, 6962",Six eyes...look to the same bottle,Six eyes...look to the same bottle,0,0.7152808
D0602B,NYT19990419.0069,7008,"``There was no mistake in our home,'' insisted Hogen.",NYT19990419.0069,7008,"``There was no mistake in our home,'' insisted Hogen.","7008, 7042","7008, 7042",``There was no mistake in our home,``There was no mistake in our home,0,0.7057032
D0602B,NYT19990419.0069,7008,"``There was no mistake in our home,'' insisted Hogen.",NYT19990419.0069,7008,"``There was no mistake in our home,'' insisted Hogen.","7046, 7061","7046, 7061",insisted Hogen.,insisted Hogen.,0,0.70249254
D0602B,NYT19990419.0069,7062,"And none by the federation, insisted Digel.",NYT19990419.0069,7062,"And none by the federation, insisted Digel.","7062, 7088;7090, 7105","7062, 7088;7090, 7105",And none by the federation...insisted Digel.,And none by the federation...insisted Digel.,0,0.7302479
D0602B,NYT19990419.0069,7106,"``We got the information that the test was positive, and that is why we made our decision to suspend,'' he said.",NYT19990419.0069,7106,"``We got the information that the test was positive, and that is why we made our decision to suspend,'' he said.","7106, 7157","7106, 7157",``We got the information that the test was positive,``We got the information that the test was positive,0,0.72487867
D0602B,NYT19990419.0069,7106,"``We got the information that the test was positive, and that is why we made our decision to suspend,'' he said.",NYT20000927.0026,1421,"This morning Melinte was preparing to warm up for the hammer throw qualifying round when ``she was informed of the reason why she could not compete,'' said Giorgio Reineri, a spokesman for track and field's world governing body, known as the IAAF ``She said she didn't know.''","1471, 1542","7106, 7157",the hammer throw qualifying round when ``she was informed of the reason,``We got the information that the test was positive,0,0.5310551
D0602B,NYT19990419.0069,7106,"``We got the information that the test was positive, and that is why we made our decision to suspend,'' he said.",XIE19990217.0078,1023,"If Cervantes' positive test is confirmed, she could be banned from the sport for two years.","1026, 1063","7106, 7157",Cervantes' positive test is confirmed,``We got the information that the test was positive,0,0.5452782
D0602B,NYT19990419.0069,7106,"``We got the information that the test was positive, and that is why we made our decision to suspend,'' he said.",XIE20000920.0346,0,"SYDNEY, September 20 (Xinhua) -- Following is the list of competitors suspended from the Sydney Olympics for drugs offences:  Olympians dropped before arrival in Sydney:  Female weightlifters Chen Jui-lien and Wu Mei-yi of Chinese Taipei dropped by their team for positive tests (September 7)  Canadian hammer thrower Robin Lyons dropped from team after testing positive for steroids (September 7)  Czech weightlifter Zbynek Vacura dropped from team for testing positive for steroids (September 7)  Bulgarian triple and long jumper Iva Prandzheva barred for positive test (September 13)  German distance runner Dieter Baumann banned for two years after appeal against positive test is rejected (September 19)  Olympians suspended after arrival in Games village for failing pre-Games tests:  Weightlifter Chen Po-pu of Chinese Taipei expelled after testing positive for steroids (September 13)  Kazakhstan swimmer Yevgeniya Yermakova barred for testing positive for drug masking agent Furosemide in May (September 13)  Romania weightlifters Traian Ciharean and Adrian Mateas suspended for testing positive for steroids (September 15)  Norwegian weightlifter Stian Grimseth expelled for testing positive for steroids (September 18)  Iranian boxer Anosheravan Nourian expelled from Olympics after confirmation he had tested positive for banned drugs  Kenyan 4x400m relay star Simon Kemboi banned for testing positive for anabolic steroids (September 19)  Olympians caught doping during Sydney Games:  Bulgarian 52kg weightlifting silver medallist Ivan Ivanov stripped of medal for positive for banned diuretic (September 20)  Belarus hammer thrower Vadim Devyatovsky banned for tested positive for steroid nandrolone (September 20)","1231, 1329","7106, 7157",Iranian boxer Anosheravan Nourian expelled from Olympics after confirmation he had tested positive,``We got the information that the test was positive,0,0.58943665
D0602B,NYT19990419.0069,7106,"``We got the information that the test was positive, and that is why we made our decision to suspend,'' he said.",XIE20000920.0346,0,"SYDNEY, September 20 (Xinhua) -- Following is the list of competitors suspended from the Sydney Olympics for drugs offences:  Olympians dropped before arrival in Sydney:  Female weightlifters Chen Jui-lien and Wu Mei-yi of Chinese Taipei dropped by their team for positive tests (September 7)  Canadian hammer thrower Robin Lyons dropped from team after testing positive for steroids (September 7)  Czech weightlifter Zbynek Vacura dropped from team for testing positive for steroids (September 7)  Bulgarian triple and long jumper Iva Prandzheva barred for positive test (September 13)  German distance runner Dieter Baumann banned for two years after appeal against positive test is rejected (September 19)  Olympians suspended after arrival in Games village for failing pre-Games tests:  Weightlifter Chen Po-pu of Chinese Taipei expelled after testing positive for steroids (September 13)  Kazakhstan swimmer Yevgeniya Yermakova barred for testing positive for drug masking agent Furosemide in May (September 13)  Romania weightlifters Traian Ciharean and Adrian Mateas suspended for testing positive for steroids (September 15)  Norwegian weightlifter Stian Grimseth expelled for testing positive for steroids (September 18)  Iranian boxer Anosheravan Nourian expelled from Olympics after confirmation he had tested positive for banned drugs  Kenyan 4x400m relay star Simon Kemboi banned for testing positive for anabolic steroids (September 19)  Olympians caught doping during Sydney Games:  Bulgarian 52kg weightlifting silver medallist Ivan Ivanov stripped of medal for positive for banned diuretic (September 20)  Belarus hammer thrower Vadim Devyatovsky banned for tested positive for steroid nandrolone (September 20)","1294, 1378","7106, 7157",confirmation he had tested positive for banned drugs  Kenyan 4x400m relay star Simon,``We got the information that the test was positive,0,0.5100914
D0602B,NYT19990419.0069,7106,"``We got the information that the test was positive, and that is why we made our decision to suspend,'' he said.",NYT19990419.0069,7106,"``We got the information that the test was positive, and that is why we made our decision to suspend,'' he said.","7163, 7206","7163, 7206",that is why we made our decision to suspend,that is why we made our decision to suspend,0,0.718188
D0602B,NYT19990419.0069,7219,"``We are not responsible for the collection of the sample, not responsible for the containers, not responsible for the transportation.''",NYT19990419.0069,7219,"``We are not responsible for the collection of the sample, not responsible for the containers, not responsible for the transportation.''","7219, 7353","7219, 7353","``We are not responsible for the collection of the sample, not responsible for the containers, not responsible for the transportation.","``We are not responsible for the collection of the sample, not responsible for the containers, not responsible for the transportation.",0,0.73857224
D0602B,NYT19990419.0069,7356,"If mistakes were made in the lab, Digel said, it is the lab's responsibility, not the federation's.",NYT19990419.0069,7356,"If mistakes were made in the lab, Digel said, it is the lab's responsibility, not the federation's.","7359, 7388","7359, 7388",mistakes were made in the lab,mistakes were made in the lab,0,0.7247401
D0602B,NYT19990419.0069,7356,"If mistakes were made in the lab, Digel said, it is the lab's responsibility, not the federation's.",NYT19990419.0069,7356,"If mistakes were made in the lab, Digel said, it is the lab's responsibility, not the federation's.","7390, 7400;7402, 7452","7390, 7400;7402, 7452","Digel said...it is the lab's responsibility, not the federation","Digel said...it is the lab's responsibility, not the federation",0,0.71916956
D0602B,NYT19990419.0069,7456,Where does this leave Pippig?,NYT19990419.0069,7456,Where does this leave Pippig?,"7456, 7471;7478, 7485","7456, 7471;7478, 7485",Where does this...Pippig?,Where does this...Pippig?,0,0.663427
D0602B,NYT19990419.0069,7456,Where does this leave Pippig?,NYT19990419.0069,7456,Where does this leave Pippig?,"7467, 7485","7456, 7471;7478, 7485",this leave Pippig?,Where does this...Pippig?,0,0.5768459
D0602B,NYT19990419.0069,7456,Where does this leave Pippig?,NYT19990419.0069,7456,Where does this leave Pippig?,"7467, 7485","7467, 7485",this leave Pippig?,this leave Pippig?,0,0.6440715
D0602B,NYT19990419.0069,7486,"``If this (the reversal of the samples and the subsequent testing of them in the wrong order, according to international rules) is fact, it would be very hard to prosecute this case,'' said Dr. Gary I. Wadler, an associate professor of medicine at New York University School of Medicine and lead author of the textbook ``Drugs and the Athlete.''",NYT19990419.0069,7486,"``If this (the reversal of the samples and the subsequent testing of them in the wrong order, according to international rules) is fact, it would be very hard to prosecute this case,'' said Dr. Gary I. Wadler, an associate professor of medicine at New York University School of Medicine and lead author of the textbook ``Drugs and the Athlete.''","7580, 7612","7580, 7612",according to international rules,according to international rules,0,0.68395776
D0602B,NYT19990419.0069,7486,"``If this (the reversal of the samples and the subsequent testing of them in the wrong order, according to international rules) is fact, it would be very hard to prosecute this case,'' said Dr. Gary I. Wadler, an associate professor of medicine at New York University School of Medicine and lead author of the textbook ``Drugs and the Athlete.''",NYT19990419.0069,3339,"In Pippig's case, matters have been complicated by an unexplained switch in her two urine samples.","3339, 3437","7497, 7578;7614, 7621","In Pippig's case, matters have been complicated by an unexplained switch in her two urine samples.",the reversal of the samples and the subsequent testing of them in the wrong order...is fact,0,0.56458557
D0602B,NYT19990419.0069,7486,"``If this (the reversal of the samples and the subsequent testing of them in the wrong order, according to international rules) is fact, it would be very hard to prosecute this case,'' said Dr. Gary I. Wadler, an associate professor of medicine at New York University School of Medicine and lead author of the textbook ``Drugs and the Athlete.''",NYT19990419.0069,7486,"``If this (the reversal of the samples and the subsequent testing of them in the wrong order, according to international rules) is fact, it would be very hard to prosecute this case,'' said Dr. Gary I. Wadler, an associate professor of medicine at New York University School of Medicine and lead author of the textbook ``Drugs and the Athlete.''","7497, 7578;7614, 7621","7497, 7578;7614, 7621",the reversal of the samples and the subsequent testing of them in the wrong order...is fact,the reversal of the samples and the subsequent testing of them in the wrong order...is fact,0,0.7294611
D0602B,NYT19990419.0069,7486,"``If this (the reversal of the samples and the subsequent testing of them in the wrong order, according to international rules) is fact, it would be very hard to prosecute this case,'' said Dr. Gary I. Wadler, an associate professor of medicine at New York University School of Medicine and lead author of the textbook ``Drugs and the Athlete.''",NYT19990419.0069,7486,"``If this (the reversal of the samples and the subsequent testing of them in the wrong order, according to international rules) is fact, it would be very hard to prosecute this case,'' said Dr. Gary I. Wadler, an associate professor of medicine at New York University School of Medicine and lead author of the textbook ``Drugs and the Athlete.''","7621, 7667","7621, 7667",", it would be very hard to prosecute this case",", it would be very hard to prosecute this case",0,0.73601985
D0602B,NYT19990419.0069,7486,"``If this (the reversal of the samples and the subsequent testing of them in the wrong order, according to international rules) is fact, it would be very hard to prosecute this case,'' said Dr. Gary I. Wadler, an associate professor of medicine at New York University School of Medicine and lead author of the textbook ``Drugs and the Athlete.''",NYT19990419.0069,7486,"``If this (the reversal of the samples and the subsequent testing of them in the wrong order, according to international rules) is fact, it would be very hard to prosecute this case,'' said Dr. Gary I. Wadler, an associate professor of medicine at New York University School of Medicine and lead author of the textbook ``Drugs and the Athlete.''","7671, 7694","7671, 7694",said Dr. Gary I. Wadler,said Dr. Gary I. Wadler,0,0.62977505
D0602B,NYT19990419.0069,7486,"``If this (the reversal of the samples and the subsequent testing of them in the wrong order, according to international rules) is fact, it would be very hard to prosecute this case,'' said Dr. Gary I. Wadler, an associate professor of medicine at New York University School of Medicine and lead author of the textbook ``Drugs and the Athlete.''",NYT19990419.0069,7486,"``If this (the reversal of the samples and the subsequent testing of them in the wrong order, according to international rules) is fact, it would be very hard to prosecute this case,'' said Dr. Gary I. Wadler, an associate professor of medicine at New York University School of Medicine and lead author of the textbook ``Drugs and the Athlete.''","7676, 7694;7777, 7804","7676, 7694;7777, 7804",Dr. Gary I. Wadler...lead author of the textbook,Dr. Gary I. Wadler...lead author of the textbook,0,0.72322816
D0602B,NYT19990419.0069,7832,"``If all these things can be proved, case closed.''",NYT19990419.0069,7832,"``If all these things can be proved, case closed.''","7837, 7867","7837, 7867",all these things can be proved,all these things can be proved,0,0.71013236
D0602B,NYT19990419.0069,7884,"Yet the case is not yet closed, and so at noon Monday Pippig will be on TV rather than the starting line.",NYT19990419.0069,7884,"Yet the case is not yet closed, and so at noon Monday Pippig will be on TV rather than the starting line.","7884, 7914","7884, 7914",Yet the case is not yet closed,Yet the case is not yet closed,0,0.7077751
D0602B,NYT19990419.0069,7884,"Yet the case is not yet closed, and so at noon Monday Pippig will be on TV rather than the starting line.",NYT19990419.0069,7884,"Yet the case is not yet closed, and so at noon Monday Pippig will be on TV rather than the starting line.","7920, 7989","7920, 7989",so at noon Monday Pippig will be on TV rather than the starting line.,so at noon Monday Pippig will be on TV rather than the starting line.,0,0.7492147
D0602B,NYT19990419.0069,7990,"Still, she remains optimistic.",NYT19990419.0069,7990,"Still, she remains optimistic.","7990, 7995;7997, 8020","7990, 7995;7997, 8020",Still...she remains optimistic.,Still...she remains optimistic.,0,0.74804056
D0602B,NYT19990419.0069,8021,"``The evidence shows I'm not guilty,'' she said.",NYT19990419.0069,8021,"``The evidence shows I'm not guilty,'' she said.","8023, 8056","8023, 8056",The evidence shows I'm not guilty,The evidence shows I'm not guilty,0,0.72041714
D0602B,NYT19990419.0069,8070,``I will run again.,NYT19990419.0069,8070,``I will run again.,"8072, 8089","8072, 8089",I will run again.,I will run again.,0,0.7182388
D0602B,NYT19990419.0069,8090,Nothing will change for me.'',NYT19990419.0069,8090,Nothing will change for me.'',"8090, 8117","8090, 8117",Nothing will change for me.,Nothing will change for me.,0,0.7377187
D0602B,NYT19990419.0267,0,"Experts who study the effects of synthetic anabolic steroids are encouraged, for two distinctly different reasons, that two new trials of their use show a benefit for two groups of very sick people.",NYT19990419.0267,0,"Experts who study the effects of synthetic anabolic steroids are encouraged, for two distinctly different reasons, that two new trials of their use show a benefit for two groups of very sick people.","0, 75;77, 113","0, 75;77, 113",Experts who study the effects of synthetic anabolic steroids are encouraged...for two distinctly different reasons,Experts who study the effects of synthetic anabolic steroids are encouraged...for two distinctly different reasons,0,0.73168206
D0602B,NYT19990419.0267,0,"Experts who study the effects of synthetic anabolic steroids are encouraged, for two distinctly different reasons, that two new trials of their use show a benefit for two groups of very sick people.",NYT19990419.0267,0,"Experts who study the effects of synthetic anabolic steroids are encouraged, for two distinctly different reasons, that two new trials of their use show a benefit for two groups of very sick people.","120, 198","120, 198",two new trials of their use show a benefit for two groups of very sick people.,two new trials of their use show a benefit for two groups of very sick people.,0,0.72554904
D0602B,NYT19990419.0267,0,"Experts who study the effects of synthetic anabolic steroids are encouraged, for two distinctly different reasons, that two new trials of their use show a benefit for two groups of very sick people.",NYT20000906.0004,2493,``You end up with a double benefit.'',"2493, 2528","120, 198",``You end up with a double benefit.,two new trials of their use show a benefit for two groups of very sick people.,0,0.50982785
D0602B,NYT19990419.0267,199,One reason is the possible long-term benefits for the patients.,NYT19990419.0267,199,One reason is the possible long-term benefits for the patients.,"199, 262","199, 262",One reason is the possible long-term benefits for the patients.,One reason is the possible long-term benefits for the patients.,0,0.7385087
D0602B,NYT19990419.0267,263,But the other is that the trials may serve as a reminder of whom the drugs were not intended for: healthy people who use them in ways that can destroy their health.,NYT19990419.0267,263,But the other is that the trials may serve as a reminder of whom the drugs were not intended for: healthy people who use them in ways that can destroy their health.,"267, 375","267, 375",the other is that the trials may serve as a reminder of whom the drugs were not intended for: healthy people,the other is that the trials may serve as a reminder of whom the drugs were not intended for: healthy people,0,0.7282746
D0602B,NYT19990419.0267,263,But the other is that the trials may serve as a reminder of whom the drugs were not intended for: healthy people who use them in ways that can destroy their health.,NYT19990419.0267,263,But the other is that the trials may serve as a reminder of whom the drugs were not intended for: healthy people who use them in ways that can destroy their health.,"361, 375;380, 396","361, 375;380, 396",healthy people...use them in ways,healthy people...use them in ways,0,0.71385056
D0602B,NYT19990419.0267,263,But the other is that the trials may serve as a reminder of whom the drugs were not intended for: healthy people who use them in ways that can destroy their health.,APW19980812.0878,0,"BERLIN (AP) _ Two medical experts testifying Wednesday in the doping trial of a former East German sports doctor said the female swimmers they examined showed health damage linked to performance-enhancing drugs, including liver damage and excessive facial hair.","0, 33;78, 172","389, 396;402, 427",BERLIN (AP) _ Two medical experts...a former East German sports doctor said the female swimmers they examined showed health damage,in ways...can destroy their health.,0,0.5067303
D0602B,NYT19990419.0267,263,But the other is that the trials may serve as a reminder of whom the drugs were not intended for: healthy people who use them in ways that can destroy their health.,NYT19990419.0267,263,But the other is that the trials may serve as a reminder of whom the drugs were not intended for: healthy people who use them in ways that can destroy their health.,"389, 396;402, 427","389, 396;402, 427",in ways...can destroy their health.,in ways...can destroy their health.,0,0.73773646
D0602B,NYT19990419.0267,428,"The trials, reported last week, found that taking anabolic steroids helped kidney dialysis patients and people with HIV regain some of the weight they had been losing uncontrollably as a result of their illnesses.",NYT19990419.0267,428,"The trials, reported last week, found that taking anabolic steroids helped kidney dialysis patients and people with HIV regain some of the weight they had been losing uncontrollably as a result of their illnesses.","428, 438;440, 458","428, 438;440, 458",The trials...reported last week,The trials...reported last week,0,0.69311285
D0602B,NYT19990419.0267,428,"The trials, reported last week, found that taking anabolic steroids helped kidney dialysis patients and people with HIV regain some of the weight they had been losing uncontrollably as a result of their illnesses.",NYT19990419.0267,0,"Experts who study the effects of synthetic anabolic steroids are encouraged, for two distinctly different reasons, that two new trials of their use show a benefit for two groups of very sick people.","120, 198","428, 438;460, 573",two new trials of their use show a benefit for two groups of very sick people.,The trials...found that taking anabolic steroids helped kidney dialysis patients and people with HIV regain some of the weight,0,0.6401344
D0602B,NYT19990419.0267,428,"The trials, reported last week, found that taking anabolic steroids helped kidney dialysis patients and people with HIV regain some of the weight they had been losing uncontrollably as a result of their illnesses.",NYT19990419.0267,428,"The trials, reported last week, found that taking anabolic steroids helped kidney dialysis patients and people with HIV regain some of the weight they had been losing uncontrollably as a result of their illnesses.","428, 438;460, 573","428, 438;460, 573",The trials...found that taking anabolic steroids helped kidney dialysis patients and people with HIV regain some of the weight,The trials...found that taking anabolic steroids helped kidney dialysis patients and people with HIV regain some of the weight,0,0.7296494
D0602B,NYT19990419.0267,428,"The trials, reported last week, found that taking anabolic steroids helped kidney dialysis patients and people with HIV regain some of the weight they had been losing uncontrollably as a result of their illnesses.",NYT19990419.0267,2838,"In the clinical trials of anabolic steroids for kidney-dialysis and HIV patients, low doses were used to reverse previously uncontrollable weight loss, which has been associated with sharply reduced life spans among these groups.","2838, 2988","428, 438;460, 573","In the clinical trials of anabolic steroids for kidney-dialysis and HIV patients, low doses were used to reverse previously uncontrollable weight loss",The trials...found that taking anabolic steroids helped kidney dialysis patients and people with HIV regain some of the weight,0,0.61368287
D0602B,NYT19990419.0267,428,"The trials, reported last week, found that taking anabolic steroids helped kidney dialysis patients and people with HIV regain some of the weight they had been losing uncontrollably as a result of their illnesses.",NYT19990419.0267,428,"The trials, reported last week, found that taking anabolic steroids helped kidney dialysis patients and people with HIV regain some of the weight they had been losing uncontrollably as a result of their illnesses.","563, 641","563, 641",the weight they had been losing uncontrollably as a result of their illnesses.,the weight they had been losing uncontrollably as a result of their illnesses.,0,0.7357567
D0602B,NYT19990419.0267,428,"The trials, reported last week, found that taking anabolic steroids helped kidney dialysis patients and people with HIV regain some of the weight they had been losing uncontrollably as a result of their illnesses.",NYT19990419.0267,2838,"In the clinical trials of anabolic steroids for kidney-dialysis and HIV patients, low doses were used to reverse previously uncontrollable weight loss, which has been associated with sharply reduced life spans among these groups.","2920, 2929;2940, 3041","563, 641","low doses...to reverse previously uncontrollable weight loss, which has been associated with sharply reduced life",the weight they had been losing uncontrollably as a result of their illnesses.,0,0.5922205
D0602B,NYT19990419.0267,642,"Dr. Gary Wadler, an anabolic-steroid authority at New York University Medical Center, points out that the first widespread use of the drug came after World War II for people who were wasting away from illnesses or injuries suffered in the war or in concentration camps.",NYT19990419.0267,642,"Dr. Gary Wadler, an anabolic-steroid authority at New York University Medical Center, points out that the first widespread use of the drug came after World War II for people who were wasting away from illnesses or injuries suffered in the war or in concentration camps.","642, 657;728, 815","642, 657;728, 815",Dr. Gary Wadler...points out that the first widespread use of the drug came after World War II for people,Dr. Gary Wadler...points out that the first widespread use of the drug came after World War II for people,0,0.748933
D0602B,NYT19990419.0267,642,"Dr. Gary Wadler, an anabolic-steroid authority at New York University Medical Center, points out that the first widespread use of the drug came after World War II for people who were wasting away from illnesses or injuries suffered in the war or in concentration camps.",NYT19990419.0267,642,"Dr. Gary Wadler, an anabolic-steroid authority at New York University Medical Center, points out that the first widespread use of the drug came after World War II for people who were wasting away from illnesses or injuries suffered in the war or in concentration camps.","809, 815;820, 864","809, 815;820, 864",people...were wasting away from illnesses or injuries,people...were wasting away from illnesses or injuries,0,0.73554873
